brend_field,oem_field,name_field,weight_field,volume_field
renault,622546256R,"GRILLE ASSY, RADIATOR",1.188,10.0
renault,727124976R,"GLASS ASSY, WINDSHIELD ",14.861,40.0
renault,8200533915,ADAPTER,0.063,0.0
renault,922001U60A,"VALVE ASSY, COOLER EXPANSION",0.175,0.0
renault,KLE5200004,TRANSMISSION FLUID,4.226,0.001
renault,KP71000150,SEALANT,0.218,0.594
skf,62032RS,BEARING,0.078,0.0
subaru,23312AA090,STARTER DRIVE BENDIX ASSY,0.814,0.0
subaru,23806006,"NUT, METAL",0.003,0.0
subaru,26300XA00A,BRAKE ROTOR,0.825,0.0
subaru,28495AE010,SEALANT,0.119,0.0
subaru,34132AJ020,"PLUG, METAL",0.028,0.075
subaru,42072AE000,"FILTER ASSY, FUEL PUMP",0.529,0.0
subaru,57120SC0419P,"FENDER COVER, MOLDING",4.015,45.0
subaru,57120VA0009P,"FENDER COVER, MOLDING",2.64,45.0
subaru,86527AC020,"REGULATOR ASSY, DOOR WINDOW",0.22,0.0
subaru,90422SG030,"STICKER, METER",0.013,0.036
subaru,91112FL120,FENDER FLARE,0.351,10.0
subaru,91121VA290,"BODY PANNEL, GRILLE",1.342,0.0
subaru,91165FJ000,"GRILLE ASSY, RADIATOR",0.257,10.0
suzuki,0928335037,SEAL RING,0.03,0.0
suzuki,1117981402,GASKET RUBBER SEAL,0.003,0.009
tsk,1610A065,"CABLE ASSY, ACCELERATOR",0.272,0.0
tsk,18201VJ500,"CABLE ASSY, ACCELERATOR",0.202,0.0
tsk,2371057B12,"CABLE ASSY, CLUTCH ",0.55,0.0
tsk,4641026320,"CABLE ASSY, PARKING BRAKE",0.348,0.0
tsk,5910A065,"CABLE ASSY, BONNET LOCK",0.11,0.0
tsk,5930A007,"CABLE ASSY, LUGGAGE DOOR",0.271,0.0
tsk,7818060630,"CABLE ASSY, PARKING BRAKE",0.334,0.0
tsk,MK515920,"CABLE ASSY, ACCELERATOR",0.263,0.0
tsk,MR162914,"CABLE ASSY, CLUTCH ",0.82,0.0
tsk,MR313755,"CABLE ASSY, BONNET LOCK",0.187,0.0
tyc,186064011N,"LAMP ASSY, TURN SIGNAL",0.122,0.0
trw,071028775,"BUSHING, STABILIZER",0.008,0.0
trw,5456001G00,"BUSHING, SUSPENSION ARM",0.261,0.0
trw,55046R8000,"BUSHING, SPRING LEAF",0.036,0.0
tp,31028STD,"RING SET, PISTON",0.0,0.0
tp,35869025,"RING SET, PISTON",0.0,0.0
textar,2388101,"PAD KIT, DISC BRAKE",2.036,0.0
textar,34116764540,"PAD KIT, DISC BRAKE",3.08,0.0
toyota,0411111140,"GASKET KIT, ENGINE",0.22,0.0
toyota,0442210040,SEAL RING,0.098,0.0
toyota,0446678020,"PAD KIT, DISC BRAKE",0.955,0.0
toyota,0449335280,"REPAIR KIT, BRAKE MASTER",0.119,0.0
toyota,0888780609,"GASKET, RUBBER",0.083,0.225
toyota,0888980500,COOLANT,1.374,0.0
toyota,1111527011A0,"GASKET, CYLINDER HEAD METAL",0.443,1.209
toyota,1111537030,"GASKET, CYLINDER HEAD",0.211,0.0
toyota,1121376020,GASKET RUBBER SEAL,0.077,0.21
toyota,118027820271,"BUSHING, METAL ",0.176,0.0
toyota,1236320040,"INSULATOR, ENGINE MOUNTING",0.904,0.0
toyota,1237115220,"INSULATOR, ENGINE MOUNTING",1.576,0.0
toyota,1237115241,"INSULATOR, ENGINE MOUNTING",1.407,0.0
toyota,1237228020,"INSULATOR, ENGINE MOUNTING",2.224,0.0
toyota,135070E011,"CHAIN ASSY, TIMING ",4.171,0.0
toyota,1371571010,"VALVE, INTAKE",0.221,0.0
toyota,1571051020,OIL FILTER,1.366,0.0
toyota,1621075010,"COUPLING ASSY, RUBBER",1.286,0.0
toyota,1637131050,PULLEY ROLLER ASSY,0.0,0.0
toyota,1657356022,RUBBER TUBE,0.099,0.45
toyota,1756335020,"BRACKET ASSY, EXHAUST PIPE",0.061,0.0
toyota,17801AZA13,"FILTER ASSY, FUEL PUMP",0.207,0.0
toyota,1790051020,OIL COOLER ASSY,7.37,9.0
toyota,1910061080,DISTRIBUTOR ASSY,1.287,0.0
toyota,2330061070,"FILTER ASSY, FUEL PUMP",0.394,0.0
toyota,3050033820,"GEARBOX ASSY, AUTOMATIC",0.0,0.0
toyota,313793AX0A,"WASHER, METAL",0.0,0.0
toyota,3350460540E0,"BUTTON, RADIO RECEIVER",0.0,0.0
toyota,3595260050,"COVER ASSY, PLASTIC",0.0,0.0
toyota,3710042090,PROPELLER SHAFT ASSY,17.05,0.0
toyota,3710050110,PROPELLER SHAFT ASSY,0.0,0.0
toyota,4234011010,DRIVE SHAFT ASSY,11.474,0.0
toyota,4241048041,WHEEL HUB ASSY,4.021,0.0
toyota,4260748020,"SENSOR ASSY, TIRE PRESSURE MONITOR",0.042,0.114
toyota,42611WQ010,ALLOY WHEEL RIM,0.0,0.0
toyota,4261A33092,ALLOY WHEEL RIM,14.52,0.0
toyota,43512BZ340,"DISC, FRICTION  A/T",7.975,0.0
toyota,4441033242,"TUBE ASSY, POWER STEERING",1.0,2.727
toyota,4643026450,CABLE ASSY,0.999,0.0
toyota,4860944040,"INSULATOR, SHOCK ABSORBER",1.065,0.0
toyota,4865507020,"BUSHING, SUSPENSION ARM",0.209,0.0
toyota,4872522150,"BUSHING, SUSPENSION ARM",0.105,0.0
toyota,4881526140,"BUSHING, STABILIZER",0.061,0.0
toyota,48820WAA02,"LINK, STABILIZER",0.0,0.0
toyota,5144148071,"COVER ASSY, ENGINE SPLASH SHIELD",0.418,15.0
toyota,5190160020,"BOLT, U SPRING LEAF",0.295,0.0
toyota,521190Z978,BUMBER COVER ASSY ,4.411,25.0
toyota,52155BZ120,"BUMPER, SUPPORT MOUNT  ",0.117,0.0
toyota,5216624020,"COVER ASSY, PLASTIC",0.0,0.0
toyota,5218760040,"BUMPER, SUPPORT MOUNT  ",0.158,0.0
toyota,5218760050,"BUMPER, SUPPORT MOUNT  ",0.199,0.0
toyota,5218960020,"BUMPER, SUPPORT MOUNT  ",0.073,0.0
toyota,5229833030,"BRACKET, REINFORCEMENT",0.0,0.0
toyota,5243848040,"MOULDING ASSY, BUMPER COVER",0.227,25.0
toyota,5246176020,"PLUG, BODY PANEL",0.0,0.0
toyota,5253548050,"ABSORBER ASSY, BUMPER ENERGY",0.114,1.5
toyota,52711AC040,"MOULDING ASSY, PLASTIC",0.299,0.0
toyota,53123BZ060,"MOULDING ASSY, OUTSIDE",0.594,2.7
toyota,5320226060,"PANEL ASSY, INSTRUMENT CLUSTER",3.08,0.0
toyota,5390360040,"PANEL ASSY, BODY",2.222,8.08
toyota,5563360040,"BRACKET, PLASTIC",0.065,0.177
toyota,5565037060B0,"REGISTER ASSY, INSTRUMENT PANEL",0.09,0.41
toyota,6121260060,"PANEL ASSY, BODY",1.892,6.88
toyota,6163260913,"PANEL ASSY, BODY",3.212,11.68
toyota,61682BZ030,"MOULDING ASSY, OUTSIDE",0.396,1.8
toyota,6320133300,"GLASS ASSY, SIDE",6.6,15.0
toyota,6498247020C0,"CAP, WASHER RESERVOIR PLASTIC",0.013,0.0
toyota,65637BZ161,"COVER ASSY, FENDER SPLASH SHIELD",0.16,10.0
toyota,658170K909,"PANEL ASSY, BODY",13.75,50.0
toyota,6791106130,"COVER ASSY, STEP PLATE",0.0,15.0
toyota,6921047041J0,"HANDLE ASSY, DOOR METAL",0.0,0.0
toyota,756010K051,FENDER FLARE,0.297,10.0
toyota,7571048090,"MOULDING ASSY, PLASTIC",0.297,0.0
toyota,7702035181,FUEL PUMP ASSY,2.041,0.0
toyota,811100KD01,"BRACKET, PLASTIC",5.83,15.9
toyota,8115002R80,RUBBER TUBE,6.094,27.7
toyota,8155133790,"REFLECTOR ASSY, LAMP",1.176,0.0
toyota,815900K102,"REFLECTOR ASSY, LAMP",1.401,0.0
toyota,818900T010,"LAMP ASSY, TURN SIGNAL",0.024,0.0
toyota,8430650210,"SWITCH ASSY, IGNITION",0.174,0.0
toyota,8530126010,"MOULDING ASSY, OUTSIDE",0.081,0.37
toyota,871030K441,"SHROUD ASSY, WITH COOLING FAN",1.65,0.0
toyota,8713012551,"AIR DISTRIBUTOR, DIFFUSER",4.4,20.0
toyota,8791026850,OUTER MIRROR GLASS,2.418,0.0
toyota,884100K380,"CLUTCH ASSY, MAGNET",2.552,0.0
toyota,88460BZ260,"CONDENSER, DISTRIBUTOR",4.213,0.0
toyota,887166B800,"TUBE ASSY, AIR COOLER",0.08,0.219
toyota,8945871010,"SENSOR ASSY, FUEL ",0.0,0.0
toyota,8966126A10,"CONTROL UNIT, ENGINE",0.582,0.0
toyota,9002921005,SEAL RING,0.007,0.0
toyota,9002921010,SEAL RING,0.015,0.0
toyota,9026906017,"CLIP, METAL",0.008,0.0
toyota,9031028003,SEAL RING,0.013,0.0
toyota,9031138076,SEAL RING,0.028,0.0
toyota,9031138091,SEAL RING,0.013,0.0
toyota,9031152010,SEAL RING,0.022,0.0
toyota,9031152059,SEAL RING,0.021,0.0
toyota,9031156014,SEAL RING,0.03,0.0
toyota,9031166002,SEAL RING,0.045,0.0
toyota,9031176001,SEAL RING,0.042,0.0
toyota,9031180003,SEAL RING,0.033,0.0
toyota,9031188005,SEAL RING,0.046,0.0
toyota,90430T0009,"GASKET, OIL FILTER",0.499,0.0
toyota,9091302053,"SEAL KIT, VALVE STEM OIL",0.024,0.0
toyota,9091302066,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,9091302100,"SEAL KIT, VALVE STEM OIL",0.002,0.0
toyota,9093003077,"VALVE ASSY, VENTILATION",0.021,0.0
toyota,SU00307156,"BRACKET, PLASTIC",0.419,1.143
yec,IGC101F,"COIL ASSY, IGNITION",0.303,0.0
yec,IGC111F,"COIL ASSY, IGNITION",0.301,0.0
yec,IGC113F,"COIL ASSY, IGNITION",0.248,0.0
yec,IGC202F,"COIL ASSY, IGNITION",0.299,0.0
yec,IGC203F,"COIL ASSY, IGNITION",0.262,0.0
yec,IGC205F,"COIL ASSY, IGNITION",0.271,0.0
yec,IGC405F,"COIL ASSY, IGNITION",0.422,0.0
yec,IGC601F,"COIL ASSY, IGNITION",0.281,0.0
yec,IGC605F,"COIL ASSY, IGNITION",0.267,0.0
yec,IGC609F,"COIL ASSY, IGNITION",0.276,0.0
yec,IGC805F,"COIL ASSY, IGNITION",0.252,0.0
stanley,MD374174,FERROUS PIPE,0.78,15.0
azumi,A22004,"FILTER ASSY, AIR ELEMENT",0.458,0.0
azumi,A28002,"FILTER ASSY, AIR ELEMENT",0.347,0.0
azumi,AC32001,"FILTER ASSY, AIR ELEMENT",0.0,0.0
azumi,FE25001,"FILTER ASSY, FUEL PUMP",0.143,0.0
azumi,JT21001K,"FILTER ASSY, AIR ELEMENT",0.402,0.0
azumi,JT21003K,"FILTER ASSY, GEARBOX",0.378,0.0
azumi,JT21004,"FILTER ASSY, GEARBOX",0.481,0.0
azumi,OE32001,OIL FILTER,0.144,0.0
azumi,OE32003,OIL FILTER,0.055,0.0
azumi,OE33003,OIL FILTER,0.074,0.0
azumi,OE42001,OIL FILTER,0.088,0.0
azumi,OE51001,OIL FILTER,0.067,0.0
centtec,11044VK500,"GASKET, CYLINDER HEAD METAL",0.348,0.0
centtec,111151701005,"GASKET, CYLINDER HEAD METAL",0.928,0.0
centtec,703141410,SEALANT,0.138,0.0
centtec,BK3Q6K682CBCAT,TURBOCHARGER ASSY,9.68,0.0
centtec,CB1465GP025,CRANKSHAFT BEARINGS,0.323,0.0
centtec,CB1465GPSTD,CRANKSHAFT BEARINGS,0.31,0.0
centtec,SL0199100,"GASKET KIT, ENGINE",2.2,0.0
daihatsu,8522248110,WIPER BLADE ASSY,0.187,0.0
toyota,8522248110,WIPER BLADE ASSY,0.0,0.2
daihatsu,8522248110,WIPER BLADE ASSY,0.2,0.0
toyota,8522248110,WIPER BLADE ASSY,0.35,0.0
kia,8522248110,WIPER BLADE ASSY,0.02,0.1
toyota,8522248110,WIPER BLADE ASSY,1.3,0.8
toyota,8522248110,WIPER BLADE ASSY,0.1,0.8
daihatsu,8522248110,WIPER BLADE ASSY,0.1,0.0
subaru,23806006,"NUT, METAL",0.004,0.0
suzuki,5520000,"DUST SEAL COVER, LAMP",0.004,0.0
suzuki,5520000,"SPRING SET, DISC BRAKE",0.003,0.0
toyota,447000000000000,"SHOE KIT, DRUM BRAKE",2.102,0.0
toyota,447000000000000,"PAD KIT, DISC BRAKE",0.932,0.0
toyota,110713000000,CRANKSHAFT BEARINGS,0.075,0.0
toyota,110713000000,CRANKSHAFT BEARINGS,0.088,0.0
toyota,110713000000,"CONNECTING ROD, BEARING",0.087,0.0
toyota,111000000000000,CRANKSHAFT BEARINGS,0.078,0.0
toyota,111000000000000,CRANKSHAFT BEARINGS,0.1,0.0
toyota,110715000000,"CONNECTING ROD, BEARING",0.091,0.0
toyota,110715000000,CRANKSHAFT BEARINGS,0.09,0.0
toyota,110715000000,"CONNECTING ROD, BEARING",0.09,0.0
toyota,110715000000,CRANKSHAFT BEARINGS,0.092,0.0
toyota,110715000000,CRANKSHAFT BEARINGS,0.096,0.0
toyota,110715000000,CRANKSHAFT BEARINGS,0.087,0.0
toyota,110715000000,"CONNECTING ROD, BEARING",0.086,0.0
toyota,110715000000,CRANKSHAFT BEARINGS,0.088,0.0
toyota,110718000000,CRANKSHAFT BEARINGS,0.076,0.0
toyota,110718000000,CRANKSHAFT BEARINGS,0.081,0.0
toyota,111000000000000,CRANKSHAFT BEARINGS,0.099,0.0
toyota,1110000000,"GASKET, CYLINDER HEAD",0.53,0.0
toyota,111152000000,"GASKET, CYLINDER HEAD METAL",0.47,0.0
toyota,111152000000,"GASKET, CYLINDER HEAD METAL",0.512,0.0
toyota,111152000000,"GASKET, CYLINDER HEAD METAL",0.551,1.503
toyota,111152000000,"GASKET, CYLINDER HEAD METAL",0.395,0.0
toyota,111152000000,"GASKET, CYLINDER HEAD METAL",0.463,1.263
toyota,111152000000,"GASKET, CYLINDER HEAD METAL",0.512,1.395
toyota,111152000000,"GASKET, CYLINDER HEAD METAL",0.548,0.0
toyota,1110000000,"GASKET, CYLINDER HEAD METAL",0.364,0.0
toyota,1110000000,"GASKET, CYLINDER HEAD METAL",0.389,0.0
toyota,1110000000,"GASKET, RUBBER",0.528,1.44
toyota,111156000000,"GASKET, CYLINDER HEAD METAL",0.462,1.26
toyota,111156000000,"GASKET, CYLINDER HEAD METAL",0.398,1.086
toyota,111156000000,"GASKET, CYLINDER HEAD METAL",0.432,1.179
toyota,111156000000,"GASKET, RUBBER",0.463,1.263
toyota,111156000000,"GASKET, CYLINDER HEAD METAL",0.378,1.032
toyota,111156000000,"GASKET, CYLINDER HEAD METAL",0.4,1.092
toyota,111156000000,"GASKET, RUBBER",0.428,1.167
toyota,111156000000,"GASKET, CYLINDER HEAD METAL",0.426,1.161
toyota,111156000000,"GASKET, CYLINDER HEAD METAL",0.461,1.257
toyota,111157000000,"GASKET, CYLINDER HEAD METAL",0.297,0.0
toyota,111157000000,"GASKET, CYLINDER HEAD METAL",0.331,0.903
toyota,111157000000,"GASKET, CYLINDER HEAD METAL",0.42,0.0
toyota,1110000000,"GASKET, CYLINDER HEAD METAL",0.535,0.0
toyota,1120000000000000,"GASKET, CYLINDER HEAD",0.102,0.0
toyota,1120000000000000,GASKET RUBBER SEAL,0.002,0.006
toyota,1130000000000000,"STICKER, LABEL",0.004,0.012
toyota,1130000000000000,"COVER ASSY, CYLINDER HEAD",5.804,0.0
toyota,1130000000000000,GASKET RUBBER SEAL,0.007,0.018
toyota,114618000000,"LINER, ENGINE CYLINDER ",0.759,0.0
toyota,114618000000,"LINER, ENGINE CYLINDER ",1.1,0.0
toyota,117011000000,CRANKSHAFT BEARINGS,0.051,0.0
toyota,117011000000,CRANKSHAFT BEARINGS,0.048,0.0
toyota,117011000000,CRANKSHAFT BEARINGS,0.101,0.0
toyota,117012000000,CRANKSHAFT BEARINGS,0.057,0.0
toyota,117012000000,CRANKSHAFT BEARINGS,0.085,0.0
toyota,117012000000,CRANKSHAFT BEARINGS,0.083,0.0
toyota,117012000000,CRANKSHAFT BEARINGS,0.087,0.0
toyota,117012000000,CRANKSHAFT BEARINGS,0.098,0.0
toyota,117012000000,CRANKSHAFT BEARINGS,0.046,0.0
toyota,117012000000,CRANKSHAFT BEARINGS,0.045,0.0
toyota,117012000000,CRANKSHAFT BEARINGS,0.048,0.0
toyota,117012000000,CRANKSHAFT BEARINGS,0.047,0.0
toyota,117012000000,"RING, SNAP TYPE METAL",0.052,0.0
toyota,117013000000,"RING, SNAP TYPE METAL",0.055,0.0
toyota,117013000000,"RING, SNAP TYPE METAL",0.056,0.0
toyota,117013000000,CRANKSHAFT BEARINGS,0.063,0.0
toyota,117013000000,CRANKSHAFT BEARINGS,0.069,0.0
toyota,117013000000,CRANKSHAFT BEARINGS,0.067,0.0
toyota,117013000000,CRANKSHAFT BEARINGS,0.108,0.0
toyota,117013000000,"CONNECTING ROD, BEARING",0.107,0.0
toyota,117013000000,CRANKSHAFT BEARINGS,0.107,0.0
toyota,117013000000,CRANKSHAFT BEARINGS,0.112,0.0
toyota,117013000000,CRANKSHAFT BEARINGS,0.102,0.0
toyota,117013000000,CRANKSHAFT BEARINGS,0.1,0.0
toyota,117014000000,CRANKSHAFT BEARINGS,0.051,0.0
toyota,117014000000,CRANKSHAFT BEARINGS,0.05,0.0
toyota,117015000000,CRANKSHAFT BEARINGS,0.07,0.0
toyota,117015000000,CRANKSHAFT BEARINGS,0.067,0.0
toyota,117015000000,CRANKSHAFT BEARINGS,0.045,0.0
toyota,117015000000,CRANKSHAFT BEARINGS,0.044,0.0
toyota,117015000000,"CONNECTING ROD, BEARING",0.107,0.0
toyota,117015000000,CRANKSHAFT BEARINGS,0.105,0.0
toyota,117015000000,CRANKSHAFT BEARINGS,0.095,0.0
toyota,117015000000,CRANKSHAFT BEARINGS,0.097,0.0
toyota,117015000000,CRANKSHAFT BEARINGS,0.094,0.0
toyota,117015000000,CRANKSHAFT BEARINGS,0.096,0.0
toyota,117017000000,CRANKSHAFT BEARINGS,0.114,0.0
toyota,117017000000,CRANKSHAFT BEARINGS,0.112,0.0
toyota,117017000000,"RING, SNAP TYPE METAL",0.102,0.0
toyota,117018000000,CRANKSHAFT BEARINGS,0.084,0.0
toyota,117018000000,CRANKSHAFT BEARINGS,0.07,0.0
toyota,117113000000,CRANKSHAFT BEARINGS,0.031,0.0
toyota,117113000000,CRANKSHAFT BEARINGS,0.033,0.0
toyota,117113000000,CRANKSHAFT BEARINGS,0.032,0.0
toyota,117114000000,CRANKSHAFT BEARINGS,0.032,0.0
toyota,117114000000,CRANKSHAFT BEARINGS,0.037,0.0
toyota,117114000000,CRANKSHAFT BEARINGS,0.031,0.0
toyota,117213000000,CRANKSHAFT BEARINGS,0.034,0.0
toyota,117213000000,CRANKSHAFT BEARINGS,0.033,0.0
toyota,117214000000,CRANKSHAFT BEARINGS,0.025,0.0
toyota,117214000000,CRANKSHAFT BEARINGS,0.033,0.0
toyota,117214000000,CRANKSHAFT BEARINGS,0.007,0.0
toyota,117214000000,CRANKSHAFT BEARINGS,0.034,0.0
toyota,117214000000,CRANKSHAFT BEARINGS,0.032,0.0
toyota,118113000000,"CONNECTING ROD, BEARING",0.03,0.0
toyota,118113000000,CRANKSHAFT BEARINGS,0.03,0.0
toyota,118213000000,CRANKSHAFT BEARINGS,0.036,0.0
toyota,118213000000,"CONNECTING ROD, BEARING",0.04,0.0
toyota,130411000000,"CONNECTING ROD, BEARING",0.03,0.0
toyota,130411000000,"CONNECTING ROD, BEARING",0.032,0.0
toyota,130411000000,CRANKSHAFT BEARINGS,0.058,0.0
toyota,130411000000,"CONNECTING ROD, BEARING",0.055,0.0
toyota,130412000000,CRANKSHAFT BEARINGS,0.043,0.0
toyota,130412000000,CRANKSHAFT BEARINGS,0.036,0.0
toyota,130412000000,CRANKSHAFT BEARINGS,0.04,0.0
toyota,130412000000,CRANKSHAFT BEARINGS,0.037,0.0
toyota,130412000000,CRANKSHAFT BEARINGS,0.061,0.0
toyota,130412000000,"CONNECTING ROD, BEARING",0.062,0.0
toyota,130412000000,CRANKSHAFT BEARINGS,0.041,0.0
toyota,130412000000,CRANKSHAFT BEARINGS,0.026,0.0
toyota,130412000000,"CONNECTING ROD, BEARING",0.026,0.0
toyota,130412000000,CRANKSHAFT BEARINGS,0.035,0.0
toyota,130412000000,"CONNECTING ROD, BEARING",0.035,0.0
toyota,130412000000,"CONNECTING ROD, BEARING",0.011,0.0
toyota,130413000000,"CONNECTING ROD, BEARING",0.042,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.041,0.0
toyota,130413000000,"CONNECTING ROD, BEARING",0.04,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.051,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.048,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.058,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.251,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.059,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.062,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.035,0.0
toyota,130413000000,"CONNECTING ROD, BEARING",0.039,0.0
toyota,130413000000,"CONNECTING ROD, BEARING",0.031,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.04,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.039,0.0
toyota,130413000000,CRANKSHAFT BEARINGS,0.043,0.0
toyota,130414000000,CRANKSHAFT BEARINGS,0.034,0.0
toyota,130414000000,"CONNECTING ROD, BEARING",0.044,0.0
toyota,130414000000,"CONNECTING ROD, BEARING",0.046,0.0
toyota,130414000000,CRANKSHAFT BEARINGS,0.044,0.0
toyota,130414000000,CRANKSHAFT BEARINGS,0.042,0.0
toyota,130414000000,"CONNECTING ROD, BEARING",0.042,0.0
toyota,130414000000,CRANKSHAFT BEARINGS,0.025,0.0
toyota,130414000000,"CONNECTING ROD, BEARING",0.053,0.0
toyota,130414000000,CRANKSHAFT BEARINGS,0.054,0.0
toyota,130415000000,CRANKSHAFT BEARINGS,0.052,0.0
toyota,130415000000,CRANKSHAFT BEARINGS,0.053,0.0
toyota,130415000000,CRANKSHAFT BEARINGS,0.051,0.0
toyota,130415000000,CRANKSHAFT BEARINGS,0.032,0.0
toyota,130415000000,"CONNECTING ROD, BEARING",0.0,0.0
toyota,130415000000,"CONNECTING ROD, BEARING",0.048,0.0
toyota,130415000000,"CONNECTING ROD, BEARING",0.046,0.0
toyota,130415000000,CRANKSHAFT BEARINGS,0.05,0.0
toyota,130415000000,"CONNECTING ROD, BEARING",0.05,0.0
toyota,130415000000,"CONNECTING ROD, BEARING",0.055,0.0
toyota,130415000000,"CONNECTING ROD, BEARING",0.052,0.0
toyota,130415000000,"ABSORBER ASSY, BUMPER ENERGY",0.05,1.5
toyota,130415000000,CRANKSHAFT BEARINGS,0.066,0.0
toyota,130415000000,CRANKSHAFT BEARINGS,0.063,0.0
toyota,130415000000,"CONNECTING ROD, BEARING",0.064,0.0
toyota,130416000000,"BEARING, GEARBOX",0.074,0.0
toyota,130416000000,CRANKSHAFT BEARINGS,0.068,0.0
toyota,130416000000,CRANKSHAFT BEARINGS,0.069,0.0
toyota,130416000000,CRANKSHAFT BEARINGS,0.053,0.0
toyota,130416000000,BEARING,0.053,0.0
toyota,130416000000,CRANKSHAFT BEARINGS,0.052,0.0
toyota,130417000000,CRANKSHAFT BEARINGS,0.065,0.0
toyota,130417000000,CRANKSHAFT BEARINGS,0.046,0.0
toyota,130417000000,CRANKSHAFT BEARINGS,0.047,0.0
toyota,130417000000,CRANKSHAFT BEARINGS,0.05,0.0
toyota,130417000000,CRANKSHAFT BEARINGS,0.048,0.0
toyota,130418000000,CRANKSHAFT BEARINGS,0.048,0.0
toyota,130418000000,CRANKSHAFT BEARINGS,0.04,0.0
toyota,130418000000,CRANKSHAFT BEARINGS,0.041,0.0
toyota,130418000000,CRANKSHAFT BEARINGS,0.042,0.0
toyota,130418000000,"CONNECTING ROD, BEARING",0.0,0.0
toyota,130419000000,CRANKSHAFT BEARINGS,0.041,0.0
toyota,130419000000,CRANKSHAFT BEARINGS,0.053,0.0
toyota,130419000000,CRANKSHAFT BEARINGS,0.04,0.0
toyota,131011000000,PISTON ASSY,0.337,0.0
toyota,131011000000,"PISTON, WITH PIN",1.076,0.0
toyota,131012000000,PISTON ASSY,0.447,0.0
toyota,131012000000,PISTON ASSY,0.462,0.0
toyota,131012000000,PISTON ASSY,0.99,0.0
toyota,131012000000,PISTON ASSY,0.954,0.0
toyota,131012000000,PISTON ASSY,1.229,0.0
toyota,131012000000,PISTON ASSY,1.222,0.0
toyota,131012000000,PISTON ASSY,1.219,0.0
toyota,131012000000,PISTON ASSY,1.084,0.0
toyota,131012000000,"PISTON, WITH PIN",1.085,0.0
toyota,131012000000,"PISTON, WITH PIN",1.225,0.0
toyota,131013000000,"PISTON, WITH PIN",1.378,0.0
toyota,131013000000,"PISTON, WITH PIN",1.167,0.0
toyota,131013000000,"PISTON, WITH PIN",1.162,0.0
toyota,131013000000,PISTON ASSY,1.166,0.0
toyota,131013000000,"PISTON, WITH PIN",1.312,0.0
toyota,131013000000,PISTON ASSY,1.32,0.0
toyota,131015000000,PISTON ASSY,0.623,0.0
toyota,131015000000,"PISTON, WITH PIN",0.631,0.0
toyota,131015000000,PISTON ASSY,0.633,0.0
toyota,131015000000,PISTON ASSY,1.036,0.0
toyota,131015000000,PISTON ASSY,0.942,0.0
toyota,131015000000,PISTON ASSY,3.763,0.0
toyota,131015000000,"PISTON, WITH PIN",1.008,0.0
toyota,131015000000,PISTON ASSY,0.974,0.0
toyota,131015000000,PISTON ASSY,0.997,0.0
toyota,131015000000,"PISTON, WITH PIN",1.004,0.0
toyota,131015000000,"PISTON, WITH PIN",1.058,0.0
toyota,131016000000,"PISTON, WITH PIN",0.51,0.0
toyota,131016000000,PISTON ASSY,0.132,0.0
toyota,131016000000,"PISTON, WITH PIN",1.343,0.0
toyota,131016000000,PISTON ASSY,1.388,0.0
toyota,131016000000,PISTON ASSY,1.484,0.0
toyota,131016000000,"PISTON, WITH PIN",0.716,0.0
toyota,131016000000,PISTON ASSY,0.817,0.0
toyota,131017000000,PISTON ASSY,0.58,0.0
toyota,131017000000,PISTON ASSY,0.856,0.0
toyota,131017000000,PISTON ASSY,0.817,0.0
toyota,131017000000,"PISTON, WITH PIN",0.836,0.0
toyota,131017000000,"PISTON, WITH PIN",1.264,0.0
toyota,131017000000,PISTON ASSY,0.396,0.0
toyota,131017000000,PISTON ASSY,0.611,0.0
toyota,132813000000,"CONNECTING ROD, BEARING",0.036,0.0
toyota,132813000000,CRANKSHAFT BEARINGS,0.028,0.0
toyota,132814000000,CRANKSHAFT BEARINGS,0.026,0.0
toyota,132814000000,"CONNECTING ROD, BEARING",0.025,0.0
toyota,13500000000000000,"CHAIN ASSY, TIMING ",0.389,0.0
toyota,13500000000000000,"CHAIN ASSY, TIMING ",4.171,0.0
toyota,1350000000000000,"PINION ASSY, CAMSHAFT",0.307,0.0
toyota,1350000000000000,"PINION ASSY, CAMSHAFT",0.215,0.0
toyota,1350000000000000,"TENSIONER ASSY, PULLEY",0.253,0.0
toyota,1360000000000000,"TENSIONER ASSY, PULLEY",0.241,0.0
toyota,1360000000000000,"GASKET, INLET MANIFOLD METAL",0.01,0.027
toyota,1360000000000000,"TENSIONER ASSY, PULLEY",0.149,0.0
toyota,13600000000000000201326592,"TENSIONER ASSY, PULLEY",0.086,0.0
toyota,1360000000000000,"TENSIONER ASSY, PULLEY",0.084,0.0
